@RELATION skintest


@ATTRIBUTE 0 REAL
@ATTRIBUTE 1 REAL
@ATTRIBUTE 2 REAL
@ATTRIBUTE class REAL


@DATA
53,94,139,1
140,177,229,1
157,161,125,-1
62,122,188,1
176,172,131,-1
176,176,130,-1
140,181,244,1
4,1,0,-1
173,169,121,-1
179,176,132,-1
136,140,91,-1
58,56,46,-1
178,175,131,-1
179,176,132,-1
23,36,20,-1
101,141,190,1
44,101,157,1
181,178,133,-1
165,161,112,-1
104,91,105,-1
202,201,163,-1
10,39,23,-1
140,178,226,1
201,199,164,-1
53,96,145,1
10,181,255,-1
155,158,113,-1
179,176,131,-1
172,168,119,-1
27,31,2,-1
199,198,160,-1
152,154,135,-1
96,35,21,-1
31,0,136,-1
174,172,132,-1
118,117,59,-1
162,160,112,-1
178,176,128,-1
136,139,90,-1
55,56,24,-1
148,151,102,-1
100,95,156,-1
163,164,114,-1
3,1,1,-1
202,200,160,-1
198,198,158,-1
173,171,123,-1
161,164,119,-1
56,61,22,-1
0,124,5,-1
178,176,122,-1
53,57,22,-1
175,176,132,-1
36,35,9,-1
168,168,114,-1
55,56,17,-1
175,173,125,-1
4,0,4,-1
186,187,143,-1
21,116,255,-1
146,144,90,-1
128,150,215,1
167,165,111,-1
59,60,18,-1
155,158,113,-1
56,60,19,-1
170,184,232,1
155,157,111,-1
179,180,141,-1
99,130,193,1
67,67,51,-1
12,129,14,-1
218,180,210,-1
39,89,135,1
178,176,128,-1
61,61,25,-1
179,176,132,-1
49,53,34,-1
96,148,225,1
43,44,10,-1
241,228,214,-1
158,154,105,-1
2,1,3,-1
20,10,194,-1
81,87,128,1
55,56,22,-1
33,35,5,-1
133,78,97,-1
146,148,96,-1
80,115,189,1
79,80,70,-1
53,94,143,1
155,158,119,-1
140,138,84,-1
52,56,37,-1
99,105,158,1
137,180,231,1
155,159,118,-1
170,189,227,1
172,171,121,-1
177,176,132,-1
194,193,155,-1
94,98,69,-1
167,165,111,-1
179,178,134,-1
69,69,33,-1
155,159,118,-1
125,128,96,-1
117,118,68,-1
93,69,247,-1
94,94,40,-1
255,255,255,-1
165,165,117,-1
201,200,162,-1
3,1,0,-1
21,20,16,-1
95,142,216,1
154,152,117,-1
124,130,81,-1
167,89,143,-1
143,143,119,-1
184,186,157,-1
56,101,145,1
143,144,94,-1
157,159,117,-1
51,53,17,-1
17,14,0,-1
153,155,109,-1
210,208,208,-1
181,178,133,-1
134,136,94,-1
61,62,22,-1
52,56,21,-1
181,178,134,-1
201,200,162,-1
0,0,8,-1
162,162,108,-1
200,198,163,-1
166,166,118,-1
52,53,11,-1
11,8,154,-1
35,60,46,-1
190,188,147,-1
149,184,227,1
117,116,58,-1
3,0,4,-1
199,197,163,-1
126,128,98,-1
82,53,210,-1
166,166,120,-1
163,160,109,-1
129,131,89,-1
128,255,0,-1
151,151,103,-1
177,175,127,-1
189,187,147,-1
2,2,0,-1
175,176,132,-1
2,1,0,-1
110,149,211,1
100,146,223,1
207,104,132,-1
253,252,254,-1
51,53,17,-1
97,136,215,1
168,182,231,1
65,67,21,-1
68,69,27,-1
90,87,36,-1
176,174,126,-1
84,93,130,1
128,128,128,-1
191,190,152,-1
110,155,212,1
50,108,255,-1
166,164,110,-1
114,49,125,-1
49,49,9,-1
112,94,93,-1
143,178,242,1
131,137,172,-1
81,53,207,-1
113,114,74,-1
177,172,127,-1
147,165,226,1
137,139,93,-1
18,18,12,-1
88,124,194,1
56,57,17,-1
98,144,215,1
43,92,138,1
54,54,18,-1
178,175,131,-1
19,10,191,-1
11,11,0,-1
179,176,131,-1
126,125,111,-1
109,120,232,-1
54,56,20,-1
52,53,19,-1
168,166,118,-1
150,152,100,-1
0,0,1,-1
14,8,187,-1
79,70,186,-1
245,243,242,-1
152,151,95,-1
165,177,231,1
92,142,224,1
51,53,17,-1
155,193,225,1
187,187,147,-1
155,172,223,1
175,173,125,-1
145,144,88,-1
183,180,136,-1
73,74,35,-1
89,27,21,-1
166,162,114,-1
201,200,162,-1
100,59,150,-1
141,144,95,-1
150,171,232,1
112,152,210,1
198,196,161,-1
106,109,59,-1
73,74,48,-1
17,33,15,-1
201,199,164,-1
93,131,196,1
169,168,118,-1
53,53,17,-1
77,80,31,-1
167,139,122,-1
179,177,129,-1
133,167,220,1
142,142,96,-1
178,171,121,-1
174,165,115,-1
50,51,12,-1
137,109,102,-1
136,139,90,-1
3,3,0,-1
199,198,160,-1
55,95,143,1
97,140,207,1
49,91,136,1
183,180,136,-1
163,166,127,-1
12,8,13,-1
149,149,101,-1
165,163,115,-1
156,146,199,-1
121,168,230,1
55,56,22,-1
124,160,220,1
184,184,138,-1
168,183,239,1
154,177,233,1
14,14,0,-1
105,150,223,1
79,88,131,1
147,185,233,1
38,0,142,-1
201,200,162,-1
167,129,35,-1
18,18,12,-1
171,185,227,1
174,165,131,-1
138,139,89,-1
8,10,4,-1
69,119,137,-1
170,163,124,-1
168,163,114,-1
129,132,87,-1
189,187,146,-1
56,81,215,-1
186,184,143,-1
191,204,250,1
176,174,126,-1
30,30,6,-1
184,183,139,-1
135,73,97,-1
3,1,184,-1
165,163,115,-1
144,147,98,-1
125,157,222,1
35,34,8,-1
102,95,156,-1
63,68,23,-1
123,123,123,-1
180,177,132,-1
7,6,2,-1
53,54,20,-1
148,151,102,-1
92,89,38,-1
137,141,92,-1
146,164,225,1
180,180,134,-1
145,134,137,-1
156,191,255,1
185,184,140,-1
195,194,156,-1
149,151,105,-1
183,181,140,-1
186,185,134,-1
166,189,239,1
96,30,19,-1
213,221,255,1
56,110,255,-1
143,166,228,1
176,176,128,-1
79,111,186,1
189,188,138,-1
179,177,129,-1
171,170,119,-1
178,179,135,-1
37,39,9,-1
161,77,166,-1
158,164,129,-1
173,173,133,-1
68,70,24,-1
165,163,109,-1
62,65,26,-1
106,153,221,1
178,176,128,-1
170,184,237,1
180,177,132,-1
168,165,121,-1
232,215,75,-1
177,174,129,-1
173,170,125,-1
176,173,128,-1
200,198,163,-1
124,160,214,1
95,142,224,1
132,193,129,-1
99,146,220,1
39,23,218,-1
50,107,168,1
162,176,228,1
124,125,75,-1
15,15,9,-1
194,190,149,-1
167,163,114,-1
10,61,141,-1
145,148,93,-1
188,185,141,-1
109,108,52,-1
95,153,225,1
230,193,103,-1
168,182,230,1
192,191,153,-1
180,179,135,-1
48,93,144,1
143,142,86,-1
186,185,141,-1
94,88,69,-1
106,150,221,1
172,171,121,-1
172,168,119,-1
58,91,136,1
179,176,132,-1
77,71,26,-1
188,182,141,-1
91,89,35,-1
101,70,1,-1
1,2,0,-1
65,66,24,-1
181,178,134,-1
167,163,114,-1
154,195,250,1
230,214,208,-1
130,165,221,1
182,179,135,-1
16,35,18,-1
164,160,112,-1
161,167,132,-1
173,172,122,-1
74,81,38,-1
233,217,210,-1
159,175,228,1
170,168,120,-1
13,13,7,-1
118,153,221,1
45,164,85,-1
126,127,95,-1
183,180,135,-1
0,255,255,-1
192,190,160,-1
97,146,220,1
178,179,137,-1
55,80,214,-1
62,63,23,-1
103,152,222,1
173,170,125,-1
28,31,9,-1
197,196,200,-1
40,43,41,-1
75,50,208,-1
188,187,143,-1
178,173,134,-1
169,183,235,1
36,34,3,-1
78,82,33,-1
53,112,174,1
176,173,128,-1
194,193,155,-1
40,43,11,-1
47,101,156,1
217,224,219,-1
5,62,153,-1
74,92,129,1
3,20,153,-1
180,178,137,-1
147,92,215,-1
178,175,130,-1
199,197,162,-1
198,196,162,-1
160,166,161,-1
149,147,93,-1
189,186,148,-1
213,225,231,-1
164,164,128,-1
127,164,216,1
150,153,104,-1
65,135,202,1
193,176,167,-1
0,1,0,-1
13,14,5,-1
255,255,255,-1
100,142,201,1
40,0,144,-1
4,187,0,-1
148,165,228,1
105,154,224,1
55,54,26,-1
71,127,192,1
178,178,132,-1
143,142,86,-1
0,139,106,-1
91,69,248,-1
188,186,146,-1
199,197,162,-1
199,199,159,-1
172,171,121,-1
69,70,26,-1
149,185,231,1
179,176,131,-1
122,164,217,1
96,164,255,-1
112,113,57,-1
196,195,161,-1
106,105,61,-1
136,154,17,-1
151,154,199,-1
149,186,236,1
98,183,221,-1
102,103,47,-1
121,69,52,-1
200,198,163,-1
172,169,124,-1
70,72,36,-1
134,146,150,-1
61,105,158,1
198,198,158,-1
43,47,12,-1
0,129,0,-1
183,181,133,-1
205,204,170,-1
77,78,38,-1
166,165,115,-1
105,109,60,-1
43,41,11,-1
37,34,6,-1
0,4,179,-1
89,28,18,-1
158,161,112,-1
149,171,22,-1
69,72,27,-1
32,33,7,-1
190,192,170,-1
1,2,176,-1
196,195,157,-1
147,150,101,-1
204,202,168,-1
104,134,193,1
80,167,79,-1
203,201,170,-1
82,53,210,-1
173,172,122,-1
71,77,30,-1
161,159,118,-1
171,170,120,-1
41,42,10,-1
223,223,223,-1
157,158,118,-1
151,189,253,1
31,117,93,-1
155,158,113,-1
90,143,224,1
56,56,56,-1
177,175,127,-1
136,139,90,-1
132,135,90,-1
199,197,157,-1
84,86,34,-1
52,57,18,-1
201,199,164,-1
50,52,16,-1
86,86,32,-1
181,178,134,-1
197,195,160,-1
159,158,124,-1
58,82,74,-1
63,66,41,-1
183,179,120,-1
199,197,163,-1
54,108,168,1
191,160,115,-1
166,166,118,-1
48,50,21,-1
165,181,227,1
187,186,142,-1
197,196,158,-1
152,47,150,-1
149,151,105,-1
110,151,206,1
110,216,240,-1
180,179,135,-1
154,159,120,-1
68,71,22,-1
169,183,231,1
95,101,148,1
153,156,107,-1
51,66,122,1
178,179,135,-1
54,59,20,-1
18,16,0,-1
61,64,19,-1
91,69,248,-1
255,255,255,-1
31,34,32,-1
4,4,0,-1
121,155,214,1
60,61,21,-1
112,144,210,1
184,181,136,-1
200,199,161,-1
143,144,104,-1
134,134,134,-1
138,139,89,-1
55,118,186,1
52,56,20,-1
171,169,121,-1
115,157,210,1
201,200,162,-1
149,152,103,-1
232,214,215,-1
134,135,101,-1
167,163,114,-1
240,205,172,-1
199,198,160,-1
164,163,113,-1
170,171,129,-1
174,174,128,-1
137,142,87,-1
176,176,130,-1
140,139,88,-1
61,62,22,-1
155,156,112,-1
69,70,30,-1
168,167,117,-1
169,169,121,-1
141,141,87,-1
143,183,231,1
42,40,9,-1
83,81,46,-1
194,192,152,-1
199,199,159,-1
56,54,43,-1
202,209,252,1
208,216,253,1
177,175,127,-1
198,196,162,-1
203,202,168,-1
203,213,253,1
159,160,128,-1
182,178,129,-1
111,118,151,-1
33,36,34,-1
140,130,250,-1
34,36,7,-1
125,0,129,-1
54,99,156,1
63,65,23,-1
143,186,243,1
0,1,179,-1
132,159,226,1
150,194,248,1
117,154,214,1
196,195,157,-1
107,108,52,-1
69,71,25,-1
170,169,119,-1
96,151,224,1
172,166,129,-1
93,29,18,-1
180,178,130,-1
200,198,163,-1
140,137,86,-1
82,48,208,-1
171,170,120,-1
38,41,9,-1
116,147,208,1
172,169,124,-1
190,185,140,-1
17,13,2,-1
153,156,107,-1
72,75,29,-1
176,171,126,-1
91,88,44,-1
195,194,156,-1
121,156,220,1
178,175,131,-1
141,144,95,-1
33,34,8,-1
202,200,165,-1
60,60,44,-1
61,61,25,-1
126,165,217,1
148,187,255,1
143,164,232,1
134,132,78,-1
20,19,15,-1
122,125,75,-1
62,62,22,-1
182,179,135,-1
118,156,210,1
171,170,119,-1
156,194,252,1
31,32,6,-1
85,89,138,1
196,195,157,-1
22,23,21,-1
171,171,125,-1
178,177,133,-1
85,46,255,-1
198,196,161,-1
202,201,163,-1
188,187,166,-1
200,198,163,-1
137,136,86,-1
235,244,248,-1
172,188,231,1
67,126,188,1
66,80,133,1
35,37,7,-1
150,192,255,1
202,201,167,-1
181,178,133,-1
101,145,222,1
91,94,145,1
46,90,137,1
164,162,114,-1
106,209,204,-1
179,176,132,-1
58,104,158,1
255,255,255,-1
181,183,141,-1
123,158,222,1
155,158,112,-1
153,157,115,-1
151,57,152,-1
179,176,131,-1
63,129,194,1
167,181,234,1
201,199,164,-1
93,130,198,1
188,183,144,-1
180,178,130,-1
17,17,1,-1
206,204,170,-1
157,161,125,-1
32,34,5,-1
48,90,137,1
81,84,28,-1
149,151,105,-1
90,88,34,-1
195,193,152,-1
202,201,163,-1
78,82,33,-1
40,94,149,1
182,178,137,-1
179,176,131,-1
21,41,28,-1
60,124,255,-1
121,159,213,1
200,198,164,-1
149,187,235,1
15,51,27,-1
196,195,157,-1
31,210,247,-1
141,140,82,-1
116,151,219,1
149,191,255,1
120,158,216,1
198,198,158,-1
225,219,220,-1
181,178,133,-1
219,222,226,-1
119,117,82,-1
72,72,18,-1
194,193,155,-1
179,177,129,-1
52,53,19,-1
49,53,12,-1
90,91,35,-1
186,211,255,1
142,145,96,-1
62,108,162,1
133,161,226,1
129,161,227,1
167,164,113,-1
174,170,121,-1
184,182,134,-1
186,185,141,-1
200,198,164,-1
198,198,158,-1
198,196,161,-1
98,245,225,-1
146,179,228,1
97,134,208,1
3,3,0,-1
127,166,218,1
66,67,23,-1
167,182,228,1
119,118,60,-1
70,72,26,-1
185,184,140,-1
139,138,94,-1
51,104,167,1
163,162,112,-1
107,110,60,-1
199,197,163,-1
167,163,114,-1
123,171,219,1
69,70,26,-1
195,193,158,-1
203,202,168,-1
134,137,87,-1
187,121,192,-1
120,75,91,-1
202,200,165,-1
161,163,121,-1
31,34,32,-1
181,178,133,-1
170,177,134,-1
199,197,163,-1
199,121,68,-1
163,161,113,-1
199,198,160,-1
173,172,122,-1
195,193,152,-1
133,167,221,1
173,169,120,-1
131,136,91,-1
181,179,131,-1
237,245,245,-1
52,55,23,-1
202,202,208,-1
137,140,138,-1
185,184,140,-1
173,143,96,-1
76,115,190,1
12,10,9,-1
190,189,145,-1
60,122,192,1
122,157,221,1
60,58,17,-1
29,36,23,-1
196,195,157,-1
76,75,25,-1
143,176,226,1
139,138,82,-1
168,168,120,-1
141,28,142,-1
246,190,185,-1
59,81,147,1
3,155,250,-1
175,172,127,-1
159,160,110,-1
173,170,125,-1
121,164,213,1
121,158,214,1
180,179,135,-1
62,65,26,-1
121,148,255,-1
102,154,224,1
143,142,86,-1
161,160,109,-1
195,193,162,-1
123,159,229,1
25,34,21,-1
140,140,86,-1
53,47,236,-1
161,160,109,-1
199,197,163,-1
166,166,118,-1
177,173,124,-1
198,198,158,-1
182,179,135,-1
61,118,255,-1
75,78,122,1
222,150,80,-1
162,121,28,-1
93,93,39,-1
55,56,22,-1
251,253,254,-1
155,158,119,-1
137,136,80,-1
55,56,22,-1
52,54,18,-1
177,174,129,-1
197,195,160,-1
128,129,85,-1
67,68,26,-1
148,146,92,-1
204,202,168,-1
20,17,2,-1
82,86,81,-1
163,162,111,-1
199,197,163,-1
142,140,86,-1
186,185,141,-1
199,195,160,-1
148,190,255,1
16,11,13,-1
160,132,115,-1
76,89,127,1
37,37,7,-1
180,179,135,-1
192,192,152,-1
158,195,255,1
147,166,234,1
150,188,252,1
89,126,194,1
180,179,135,-1
51,53,23,-1
180,145,142,-1
101,147,224,1
128,131,86,-1
170,184,237,1
74,87,125,1
234,163,99,-1
149,183,243,1
183,180,135,-1
113,150,208,1
123,135,189,1
114,216,211,-1
172,169,124,-1
108,92,103,-1
76,121,182,1
151,151,103,-1
149,167,214,1
174,173,123,-1
181,178,134,-1
34,33,5,-1
63,67,25,-1
121,155,225,1
163,171,161,-1
168,164,115,-1
167,169,117,-1
122,122,122,-1
120,157,219,1
177,174,129,-1
197,195,160,-1
179,177,129,-1
38,42,7,-1
90,125,193,1
162,162,114,-1
112,159,221,1
152,151,100,-1
131,136,85,-1
142,182,247,1
56,114,179,1
228,77,56,-1
173,173,127,-1
61,65,24,-1
58,62,21,-1
59,92,137,1
184,184,138,-1
181,196,245,1
179,176,131,-1
0,20,148,-1
0,255,255,-1
165,166,127,-1
184,181,136,-1
54,97,148,1
186,188,169,-1
162,160,106,-1
170,169,119,-1
140,138,84,-1
53,57,21,-1
211,219,255,1
131,133,97,-1
199,198,160,-1
148,146,92,-1
16,15,1,-1
49,91,136,1
199,125,69,-1
121,120,94,-1
75,87,127,1
167,167,121,-1
109,158,228,1
4,1,0,-1
138,141,92,-1
54,95,144,1
136,139,90,-1
178,175,131,-1
172,173,131,-1
118,156,214,1
132,136,101,-1
63,64,20,-1
179,176,131,-1
177,176,126,-1
157,158,108,-1
158,162,121,-1
131,135,94,-1
184,184,138,-1
15,14,0,-1
24,24,12,-1
123,129,82,-1
121,124,75,-1
199,197,163,-1
88,155,118,-1
99,146,220,1
197,195,160,-1
81,84,34,-1
20,17,2,-1
168,165,114,-1
126,154,214,1
110,112,66,-1
112,111,55,-1
180,177,132,-1
179,178,134,-1
173,179,126,-1
171,187,230,1
193,192,154,-1
55,56,24,-1
150,155,110,-1
161,165,124,-1
148,167,21,-1
114,147,216,1
29,29,5,-1
85,40,27,-1
64,65,21,-1
191,190,162,-1
191,190,146,-1
107,106,72,-1
178,175,130,-1
197,195,160,-1
40,23,220,-1
202,200,165,-1
138,139,89,-1
2,0,0,-1
171,169,121,-1
60,60,60,-1
114,226,248,-1
160,163,124,-1
173,170,132,-1
52,93,142,1
53,58,19,-1
95,145,221,1
255,255,255,-1
183,183,135,-1
131,171,220,1
146,149,153,-1
182,178,137,-1
127,139,209,1
201,200,162,-1
172,171,127,-1
173,173,125,-1
57,59,23,-1
148,172,232,1
149,164,227,1
89,139,199,1
255,128,0,-1
6,4,3,-1
139,163,223,1
179,176,131,-1
148,93,216,-1
119,146,172,1
24,27,11,-1
178,175,131,-1
89,61,1,-1
94,82,64,-1
182,179,134,-1
165,164,114,-1
27,58,37,-1
164,164,116,-1
181,181,133,-1
224,222,222,-1
197,197,157,-1
84,84,66,-1
189,187,147,-1
169,185,238,1
154,57,153,-1
145,143,89,-1
147,189,255,1
225,236,244,-1
94,98,109,-1
195,193,158,-1
19,39,27,-1
187,186,142,-1
199,197,163,-1
125,166,229,1
1,3,3,-1
45,50,19,-1
168,165,120,-1
53,100,151,1
131,135,94,-1
73,84,128,1
179,178,134,-1
165,163,115,-1
172,168,120,-1
70,73,28,-1
195,193,152,-1
202,201,163,-1
215,228,230,-1
174,172,124,-1
180,179,135,-1
55,60,21,-1
171,170,120,-1
239,229,229,-1
40,107,255,-1
92,138,226,1
104,214,238,-1
7,4,0,-1
150,190,255,1
55,60,21,-1
178,177,127,-1
55,51,40,-1
61,65,24,-1
109,228,249,-1
80,80,34,-1
56,125,188,1
55,66,40,-1
178,176,128,-1
202,209,252,1
130,130,130,-1
0,246,255,-1
186,174,132,-1
22,25,0,-1
164,162,114,-1
202,200,165,-1
138,159,20,-1
173,170,125,-1
90,89,31,-1
18,17,3,-1
177,171,128,-1
182,181,137,-1
142,141,85,-1
129,82,90,-1
182,179,135,-1
80,47,0,-1
176,174,126,-1
140,140,86,-1
6,5,7,-1
0,0,0,-1
138,83,62,-1
202,212,255,1
162,161,111,-1
58,99,148,1
124,159,227,1
93,91,37,-1
35,37,8,-1
96,89,150,-1
90,88,34,-1
201,211,251,1
167,163,114,-1
91,91,73,-1
175,172,127,-1
174,175,131,-1
179,177,129,-1
138,137,86,-1
138,139,89,-1
197,196,158,-1
136,164,121,-1
139,140,90,-1
143,201,146,-1
138,141,116,-1
179,177,129,-1
36,39,7,-1
140,176,222,1
190,190,144,-1
197,195,160,-1
58,107,169,1
199,197,162,-1
166,165,114,-1
102,106,57,-1
182,178,137,-1
127,162,226,1
44,93,139,1
196,194,159,-1
49,38,24,-1
65,67,25,-1
0,1,0,-1
56,101,152,1
196,194,159,-1
64,65,25,-1
150,153,104,-1
112,76,60,-1
181,179,131,-1
116,118,172,1
117,129,201,1
4,2,1,-1
166,162,114,-1
23,62,41,-1
180,181,137,-1
172,188,235,1
198,198,158,-1
140,139,83,-1
93,93,39,-1
51,98,154,1
156,157,107,-1
140,176,222,1
148,185,253,1
50,52,16,-1
184,183,139,-1
176,170,125,-1
53,56,31,-1
158,195,255,1
141,139,198,1
128,128,128,-1
131,134,189,1
132,172,224,1
123,126,181,1
42,94,134,1
180,180,140,-1
135,143,102,-1
176,173,129,-1
15,14,0,-1
169,170,120,-1
203,201,170,-1
152,156,115,-1
181,178,134,-1
182,180,132,-1
142,180,245,1
169,180,237,1
161,165,130,-1
158,156,102,-1
177,178,136,-1
46,62,45,-1
166,184,231,1
238,199,161,-1
80,77,49,-1
119,143,171,1
147,145,115,-1
36,39,7,-1
177,175,127,-1
185,184,140,-1
247,251,252,-1
157,96,218,-1
2,2,2,-1
135,136,92,-1
174,173,123,-1
116,73,170,-1
141,101,19,-1
154,157,108,-1
153,156,107,-1
182,183,149,-1
198,196,162,-1
65,89,225,-1
183,173,126,-1
128,131,86,-1
132,6,135,-1
136,136,136,-1
159,163,121,-1
53,124,191,1
123,126,181,1
179,177,129,-1
114,75,177,-1
200,198,163,-1
84,26,21,-1
48,100,160,1
200,198,163,-1
164,160,112,-1
67,96,135,1
121,154,217,1
255,254,255,-1
195,194,156,-1
94,140,218,1
133,172,227,1
124,166,225,1
162,160,106,-1
71,74,28,-1
29,212,254,-1
148,190,255,1
74,77,28,-1
133,177,241,1
178,178,132,-1
165,163,115,-1
184,183,139,-1
197,96,122,-1
167,164,120,-1
102,101,50,-1
61,109,173,1
139,139,85,-1
179,178,134,-1
118,156,221,1
140,143,94,-1
155,158,119,-1
204,202,168,-1
170,184,236,1
180,177,132,-1
149,171,223,1
149,156,219,1
180,178,130,-1
60,126,191,1
20,17,2,-1
179,176,131,-1
32,76,117,1
35,34,8,-1
172,170,122,-1
11,12,3,-1
13,44,23,-1
118,150,216,1
181,179,138,-1
97,138,201,1
53,57,22,-1
129,168,220,1
91,140,220,1
111,117,170,1
180,178,130,-1
19,16,1,-1
151,186,226,1
152,190,254,1
110,126,168,1
102,204,199,-1
172,168,127,-1
52,53,19,-1
178,175,131,-1
66,66,20,-1
176,174,126,-1
180,177,132,-1
138,138,90,-1
102,148,225,1
198,198,158,-1
170,163,114,-1
54,105,168,1
99,145,222,1
153,191,255,1
140,159,220,1
80,114,137,-1
173,173,127,-1
74,73,35,-1
18,14,3,-1
60,59,15,-1
0,254,253,-1
56,119,99,-1
197,195,160,-1
154,153,95,-1
185,183,135,-1
204,212,252,1
101,137,191,1
180,180,132,-1
105,157,224,1
180,174,131,-1
0,0,1,-1
78,82,40,-1
31,87,68,-1
75,80,125,1
182,180,132,-1
163,165,113,-1
43,44,28,-1
255,0,255,-1
116,169,102,-1
202,200,165,-1
138,138,92,-1
164,162,114,-1
148,153,108,-1
51,98,152,1
163,161,113,-1
166,165,121,-1
54,57,25,-1
156,169,221,1
73,83,123,1
194,193,155,-1
157,120,46,-1
169,167,119,-1
58,105,159,1
81,109,133,1
98,147,221,1
140,185,246,1
199,197,162,-1
199,195,160,-1
164,163,113,-1
54,54,18,-1
144,139,140,-1
61,130,200,1
164,162,114,-1
53,53,17,-1
0,180,5,-1
177,171,172,-1
60,61,19,-1
121,132,190,1
174,170,122,-1
181,178,133,-1
84,93,131,1
164,163,113,-1
228,212,206,-1
173,172,122,-1
204,215,253,1
140,139,83,-1
205,204,170,-1
199,199,163,-1
88,78,61,-1
171,187,230,1
99,107,160,1
182,179,135,-1
75,31,252,-1
117,149,208,1
192,191,153,-1
140,140,86,-1
175,148,138,-1
21,20,0,-1
60,103,152,1
55,55,55,-1
46,47,7,-1
38,80,49,-1
177,179,133,-1
196,195,157,-1
57,57,17,-1
126,133,88,-1
97,85,97,-1
30,28,10,-1
194,192,151,-1
90,87,143,-1
2,20,151,-1
173,172,122,-1
149,189,254,1
96,89,150,-1
102,145,218,1
116,150,216,1
30,31,5,-1
147,92,215,-1
53,54,20,-1
187,186,142,-1
50,52,33,-1
144,147,98,-1
231,213,76,-1
185,184,140,-1
15,15,3,-1
57,60,21,-1
157,160,114,-1
205,215,255,1
64,66,36,-1
110,128,151,1
120,153,222,1
139,143,108,-1
146,130,54,-1
0,255,255,-1
42,62,109,1
124,144,175,1
74,76,34,-1
45,101,156,1
174,174,128,-1
178,178,132,-1
165,163,115,-1
178,178,132,-1
132,176,240,1
193,192,166,-1
12,11,7,-1
169,182,234,1
167,164,113,-1
137,139,93,-1
168,168,120,-1
186,185,141,-1
198,198,158,-1
108,106,52,-1
182,179,135,-1
152,190,254,1
109,137,172,1
91,31,19,-1
154,158,117,-1
199,197,162,-1
6,5,1,-1
66,126,186,1
10,8,7,-1
134,134,134,-1
58,122,187,1
21,11,231,-1
64,65,25,-1
201,200,162,-1
199,197,162,-1
165,161,112,-1
177,177,131,-1
55,60,21,-1
59,107,171,1
184,182,134,-1
143,141,87,-1
172,169,124,-1
198,196,161,-1
54,55,21,-1
183,182,138,-1
164,162,114,-1
80,86,127,1
165,164,114,-1
170,169,119,-1
2,2,0,-1
19,38,23,-1
173,170,125,-1
170,168,120,-1
134,135,96,-1
13,10,5,-1
68,70,28,-1
199,198,160,-1
54,54,40,-1
132,135,79,-1
195,193,152,-1
111,139,170,1
43,44,10,-1
139,139,85,-1
224,209,193,-1
136,139,90,-1
125,127,91,-1
163,160,109,-1
198,198,158,-1
94,86,149,-1
88,49,35,-1
66,127,189,1
130,130,130,-1
60,112,172,1
95,99,152,1
142,145,96,-1
8,8,2,-1
101,143,196,1
56,56,56,-1
77,85,125,1
164,164,116,-1
154,191,253,1
80,40,0,-1
170,182,236,1
60,61,27,-1
178,179,137,-1
164,162,114,-1
94,127,196,1
144,135,91,-1
175,191,233,1
163,197,255,1
153,191,255,1
1,0,2,-1
157,155,101,-1
23,45,20,-1
140,139,81,-1
189,92,119,-1
35,34,8,-1
181,178,133,-1
142,144,102,-1
161,160,122,-1
178,176,128,-1
201,200,162,-1
148,37,145,-1
181,178,133,-1
112,115,65,-1
0,0,1,-1
149,187,252,1
161,159,105,-1
10,46,24,-1
35,88,45,-1
67,69,27,-1
181,178,134,-1
167,168,118,-1
146,187,249,1
180,177,132,-1
164,178,107,-1
143,152,219,1
94,125,188,1
186,185,141,-1
77,76,162,-1
201,200,162,-1
55,74,141,1
255,0,128,-1
149,152,103,-1
180,180,134,-1
255,0,128,-1
180,178,137,-1
196,195,157,-1
79,79,33,-1
60,117,179,1
177,177,131,-1
156,160,125,-1
91,122,191,1
159,164,132,-1
187,187,147,-1
63,122,194,1
13,6,187,-1
157,194,255,1
147,189,248,1
175,173,125,-1
194,193,155,-1
199,199,159,-1
107,110,61,-1
158,195,255,1
201,200,162,-1
205,204,170,-1
31,62,35,-1
203,212,255,1
197,193,158,-1
123,163,216,1
119,151,210,1
60,121,189,1
146,186,251,1
179,176,132,-1
49,99,145,1
189,179,131,-1
59,60,26,-1
2,2,0,-1
45,100,91,-1
172,168,120,-1
171,170,119,-1
191,190,152,-1
0,1,0,-1
133,127,244,-1
166,165,114,-1
247,249,249,-1
69,71,25,-1
56,78,213,-1
127,166,218,1
40,40,28,-1
158,178,236,1
119,221,216,-1
177,171,128,-1
92,142,224,1
144,142,88,-1
64,62,22,-1
170,168,127,-1
100,137,205,1
4,1,0,-1
204,203,205,-1
140,182,241,1
128,129,89,-1
164,164,118,-1
60,106,170,1
161,159,111,-1
91,69,248,-1
113,151,209,1
66,120,181,1
184,184,138,-1
68,70,24,-1
142,29,139,-1
186,185,141,-1
197,195,160,-1
179,168,118,-1
162,164,122,-1
201,200,162,-1
221,204,191,-1
54,86,139,1
93,147,224,1
179,177,129,-1
180,180,134,-1
70,70,34,-1
174,187,239,1
213,216,220,-1
160,160,106,-1
154,192,255,1
181,178,134,-1
1,2,0,-1
166,165,114,-1
63,80,131,1
152,190,254,1
199,198,160,-1
145,148,99,-1
96,98,39,-1
133,136,87,-1
92,195,220,-1
195,194,156,-1
179,179,133,-1
168,165,120,-1
130,166,220,1
162,161,110,-1
90,87,36,-1
56,61,22,-1
98,147,221,1
