@RELATION skin_train1


@ATTRIBUTE 0 REAL
@ATTRIBUTE 1 REAL
@ATTRIBUTE 2 REAL
@ATTRIBUTE class REAL


@DATA
198,199,155,-1
141,141,95,-1
130,163,226,1
85,85,37,-1
43,50,17,-1
173,172,122,-1
81,82,32,-1
158,162,127,-1
157,161,126,-1
67,68,42,-1
62,62,22,-1
33,119,255,-1
173,169,121,-1
118,117,59,-1
50,52,16,-1
167,182,231,1
90,142,219,1
81,88,131,1
133,135,93,-1
161,180,129,-1
167,168,129,-1
33,34,8,-1
40,93,150,1
106,151,208,1
96,145,219,1
76,76,28,-1
181,178,134,-1
172,173,129,-1
180,177,132,-1
99,100,44,-1
132,135,86,-1
141,181,246,1
156,159,113,-1
76,79,33,-1
133,145,149,-1
131,143,147,-1
172,171,121,-1
68,69,27,-1
169,171,129,-1
112,152,210,1
66,84,145,1
165,163,109,-1
16,14,3,-1
84,97,135,1
0,2,3,-1
141,166,228,1
200,196,161,-1
138,140,88,-1
14,39,19,-1
132,136,100,-1
181,178,133,-1
138,138,84,-1
35,34,8,-1
157,161,126,-1
141,168,235,1
179,178,134,-1
138,141,95,-1
179,177,129,-1
132,133,93,-1
110,111,55,-1
160,163,124,-1
108,24,102,-1
120,169,31,-1
39,19,192,-1
159,155,107,-1
104,150,227,1
98,91,152,-1
160,176,222,1
163,161,113,-1
82,94,134,1
190,174,162,-1
74,74,26,-1
102,64,164,-1
87,85,31,-1
182,179,135,-1
13,11,10,-1
170,186,229,1
37,36,8,-1
183,181,133,-1
143,146,101,-1
6,7,5,-1
202,208,255,1
201,199,164,-1
9,10,1,-1
93,118,144,1
197,193,158,-1
52,95,144,1
176,174,126,-1
139,142,93,-1
164,180,233,1
180,177,132,-1
175,173,125,-1
219,207,201,-1
57,57,21,-1
200,198,163,-1
136,132,83,-1
150,151,95,-1
74,77,28,-1
138,140,88,-1
184,164,255,-1
29,20,7,-1
196,195,157,-1
56,54,43,-1
172,170,122,-1
45,101,150,1
171,170,119,-1
4,2,1,-1
176,173,128,-1
71,82,120,1
91,29,19,-1
126,1,124,-1
137,140,84,-1
111,154,211,1
167,166,115,-1
67,90,136,1
135,136,102,-1
188,188,148,-1
167,163,115,-1
180,179,135,-1
38,36,0,-1
167,179,227,1
173,175,139,-1
68,69,25,-1
56,55,41,-1
159,157,103,-1
158,163,124,-1
106,106,58,-1
129,132,87,-1
164,162,114,-1
44,45,43,-1
61,122,184,1
24,45,30,-1
201,200,162,-1
115,63,127,-1
175,173,125,-1
115,152,214,1
199,197,162,-1
139,141,82,-1
80,81,37,-1
177,174,130,-1
199,197,162,-1
162,160,112,-1
10,11,9,-1
46,118,182,1
151,164,226,1
39,87,69,-1
182,184,142,-1
138,159,20,-1
150,188,252,1
134,160,227,1
254,255,253,-1
104,160,87,-1
105,152,226,1
91,150,76,-1
57,59,17,-1
105,103,55,-1
154,158,117,-1
172,169,124,-1
130,134,93,-1
61,61,49,-1
162,173,231,1
102,13,2,-1
98,56,43,-1
49,51,15,-1
180,177,133,-1
149,151,105,-1
101,79,251,-1
104,142,207,1
93,84,74,-1
128,168,220,1
177,175,127,-1
255,211,255,-1
72,71,27,-1
64,62,21,-1
163,189,236,1
128,129,87,-1
149,224,233,-1
110,212,207,-1
187,185,145,-1
173,180,123,-1
173,172,122,-1
69,68,30,-1
187,189,177,-1
153,154,104,-1
146,147,107,-1
133,140,95,-1
46,118,182,1
61,60,22,-1
158,161,122,-1
53,56,17,-1
125,125,125,-1
202,198,163,-1
51,53,17,-1
198,199,157,-1
181,178,134,-1
165,165,119,-1
52,56,20,-1
60,23,233,-1
197,196,158,-1
133,131,77,-1
231,204,224,-1
149,158,222,1
180,214,177,-1
127,123,88,-1
165,164,113,-1
165,164,114,-1
116,158,225,1
0,0,255,-1
205,152,202,-1
93,146,226,1
104,149,223,1
202,200,165,-1
178,175,131,-1
202,201,163,-1
61,62,46,-1
100,101,57,-1
76,133,255,-1
55,56,22,-1
55,96,141,1
143,182,250,1
141,140,84,-1
198,196,161,-1
125,157,223,1
165,163,115,-1
36,39,7,-1
80,89,127,1
111,155,219,1
173,170,125,-1
136,139,90,-1
165,163,115,-1
178,175,131,-1
5,5,0,-1
199,197,162,-1
148,149,99,-1
199,197,162,-1
139,177,219,1
171,171,125,-1
163,179,225,1
165,199,255,1
173,174,130,-1
150,165,228,1
161,159,111,-1
185,93,134,-1
8,8,0,-1
128,88,5,-1
193,192,154,-1
172,186,239,1
93,139,217,1
246,210,194,-1
154,160,119,-1
182,179,135,-1
185,178,135,-1
81,48,206,-1
32,34,5,-1
178,175,131,-1
16,15,1,-1
197,196,158,-1
101,142,191,1
3,1,7,-1
18,255,248,-1
0,1,0,-1
170,170,116,-1
137,138,88,-1
102,148,225,1
192,192,152,-1
161,175,227,1
20,17,2,-1
54,58,22,-1
128,131,85,-1
170,170,124,-1
161,178,235,1
179,177,136,-1
117,117,57,-1
171,170,150,-1
16,16,0,-1
230,159,91,-1
171,170,119,-1
205,204,170,-1
67,125,124,-1
50,50,50,-1
133,171,225,1
61,64,15,-1
192,192,152,-1
20,67,51,-1
60,57,36,-1
123,155,221,1
30,12,165,-1
56,97,146,1
138,140,88,-1
99,146,220,1
199,197,162,-1
3,3,3,-1
199,199,169,-1
1,2,0,-1
134,134,134,-1
177,177,131,-1
2,119,240,-1
250,252,253,-1
156,161,146,-1
130,108,90,-1
100,99,48,-1
199,208,251,1
201,200,162,-1
132,162,57,-1
198,198,162,-1
102,133,184,1
32,33,7,-1
175,172,127,-1
195,194,156,-1
60,111,174,1
199,197,163,-1
131,135,94,-1
48,101,164,1
61,101,153,1
57,59,23,-1
169,175,122,-1
171,167,119,-1
143,158,120,-1
177,174,129,-1
169,185,228,1
154,173,216,1
94,139,220,1
172,168,119,-1
51,102,164,1
31,33,4,-1
189,187,147,-1
68,68,22,-1
16,14,3,-1
0,0,255,-1
32,35,20,-1
44,86,245,-1
122,143,175,1
180,177,132,-1
115,114,56,-1
13,23,7,-1
160,180,228,1
165,178,234,1
81,90,128,1
31,32,6,-1
66,115,171,1
2,2,2,-1
173,187,235,1
197,195,155,-1
172,188,231,1
181,178,133,-1
199,197,163,-1
195,194,156,-1
158,195,255,1
32,31,3,-1
116,158,225,1
183,181,133,-1
116,115,57,-1
136,139,89,-1
151,152,102,-1
165,181,227,1
175,173,133,-1
51,102,152,1
157,158,118,-1
131,167,221,1
82,137,218,1
180,176,135,-1
113,67,50,-1
196,194,159,-1
34,91,70,-1
103,206,201,-1
172,171,121,-1
128,167,219,1
150,168,233,1
99,142,193,1
140,180,252,1
22,15,6,-1
168,184,237,1
126,137,241,-1
60,60,24,-1
85,94,132,1
65,68,23,-1
172,186,239,1
46,100,153,1
94,145,215,1
197,195,160,-1
135,133,79,-1
161,179,232,1
108,229,249,-1
121,123,177,1
173,172,128,-1
21,19,1,-1
102,144,203,1
67,67,67,-1
155,190,234,1
207,210,215,-1
95,135,188,1
167,144,96,-1
199,197,163,-1
101,153,223,1
178,176,128,-1
166,165,115,-1
164,163,113,-1
133,135,99,-1
182,180,132,-1
31,34,32,-1
199,198,160,-1
145,146,96,-1
164,160,112,-1
77,80,31,-1
199,197,162,-1
166,166,118,-1
131,166,222,1
139,139,85,-1
178,176,128,-1
52,107,158,1
183,181,151,-1
155,158,113,-1
11,10,6,-1
91,96,145,1
76,177,232,-1
146,186,251,1
248,250,250,-1
172,171,121,-1
89,124,192,1
185,184,140,-1
1,138,107,-1
161,159,105,-1
44,100,147,1
165,161,112,-1
168,164,115,-1
128,128,88,-1
45,46,2,-1
110,67,164,-1
138,197,136,-1
61,72,22,-1
184,183,139,-1
135,136,92,-1
66,67,27,-1
11,13,0,-1
23,84,70,-1
156,171,220,1
14,0,191,-1
194,207,253,1
53,57,22,-1
157,194,255,1
52,51,30,-1
18,19,139,-1
172,172,126,-1
5,5,0,-1
162,164,118,-1
141,153,217,1
247,249,249,-1
237,243,250,-1
17,14,0,-1
227,238,242,-1
197,195,161,-1
198,194,159,-1
183,181,140,-1
167,164,113,-1
24,24,8,-1
134,137,88,-1
216,227,235,-1
139,140,90,-1
57,87,144,1
150,151,101,-1
179,177,129,-1
176,176,130,-1
106,145,207,1
5,5,0,-1
131,158,225,1
153,150,99,-1
142,154,160,-1
153,155,109,-1
171,172,128,-1
118,155,213,1
122,118,77,-1
38,160,82,-1
89,86,35,-1
81,83,31,-1
63,68,23,-1
84,36,8,-1
93,139,216,1
129,132,83,-1
89,140,220,1
234,192,155,-1
84,181,237,-1
103,145,210,1
174,173,123,-1
201,199,164,-1
51,27,223,-1
201,205,210,-1
204,202,172,-1
103,140,198,1
52,57,18,-1
167,166,116,-1
201,200,162,-1
183,178,133,-1
194,190,149,-1
225,223,223,-1
237,218,83,-1
205,204,170,-1
105,154,224,1
198,197,159,-1
166,162,114,-1
138,139,89,-1
22,54,30,-1
95,132,200,1
83,183,238,-1
173,171,123,-1
130,136,101,-1
97,90,151,-1
120,126,133,-1
56,61,22,-1
100,92,157,-1
173,170,125,-1
182,179,135,-1
200,158,213,-1
199,199,159,-1
171,171,125,-1
24,75,47,-1
68,69,25,-1
175,175,135,-1
198,152,204,-1
85,52,210,-1
183,181,133,-1
55,54,26,-1
55,103,155,1
176,175,125,-1
130,167,227,1
157,159,117,-1
13,11,0,-1
95,133,198,1
199,193,164,-1
80,84,35,-1
69,66,51,-1
133,133,147,-1
162,161,111,-1
131,130,74,-1
101,140,202,1
200,198,163,-1
127,166,218,1
116,118,59,-1
165,179,228,1
103,103,55,-1
200,197,159,-1
18,20,8,-1
52,109,170,1
0,0,4,-1
178,175,131,-1
181,178,133,-1
67,69,23,-1
172,169,255,-1
170,167,123,-1
95,144,214,1
196,194,153,-1
175,171,122,-1
53,57,21,-1
118,149,200,1
93,145,222,1
44,101,152,1
147,145,91,-1
171,170,119,-1
178,175,131,-1
176,177,133,-1
100,101,45,-1
190,145,131,-1
203,201,201,-1
16,14,3,-1
171,170,119,-1
53,55,19,-1
95,98,48,-1
178,178,132,-1
181,179,138,-1
145,91,212,-1
193,192,154,-1
35,34,8,-1
172,171,121,-1
143,142,86,-1
204,202,168,-1
53,57,21,-1
232,217,208,-1
75,82,125,1
85,115,180,1
61,62,22,-1
125,132,87,-1
168,169,119,-1
202,201,163,-1
196,194,160,-1
9,6,1,-1
167,181,233,1
54,59,20,-1
165,161,112,-1
162,160,112,-1
169,161,138,-1
178,174,133,-1
180,177,132,-1
101,138,198,1
3,4,2,-1
102,109,159,1
202,200,160,-1
185,184,140,-1
50,52,16,-1
98,145,213,1
170,169,119,-1
182,179,134,-1
83,93,133,1
155,158,108,-1
74,87,125,1
181,179,131,-1
133,136,97,-1
32,33,7,-1
73,73,55,-1
20,17,2,-1
33,32,4,-1
184,179,134,-1
172,169,124,-1
164,163,113,-1
0,1,1,-1
198,197,159,-1
170,169,119,-1
63,121,180,1
81,83,31,-1
56,61,22,-1
51,50,16,-1
48,15,219,-1
163,163,115,-1
171,170,119,-1
158,162,127,-1
46,47,13,-1
119,161,208,1
187,184,146,-1
193,92,118,-1
139,140,90,-1
70,113,170,1
197,195,160,-1
69,71,25,-1
19,16,2,-1
161,190,234,1
198,198,158,-1
192,190,159,-1
189,187,147,-1
169,170,126,-1
199,210,254,1
155,159,118,-1
209,211,219,-1
5,6,0,-1
159,164,132,-1
173,175,139,-1
139,142,93,-1
220,216,198,-1
143,142,91,-1
150,188,252,1
91,90,34,-1
4,185,0,-1
177,173,125,-1
193,191,156,-1
37,33,9,-1
130,133,94,-1
54,55,21,-1
202,201,163,-1
125,169,228,1
179,173,130,-1
21,19,18,-1
158,178,233,1
184,174,134,-1
140,139,81,-1
51,53,17,-1
90,68,247,-1
164,163,113,-1
63,64,24,-1
141,140,82,-1
51,106,157,1
130,133,88,-1
21,18,3,-1
61,61,21,-1
80,89,127,1
113,60,39,-1
205,160,203,-1
172,171,121,-1
172,169,124,-1
181,179,138,-1
178,178,138,-1
131,133,103,-1
72,75,30,-1
164,168,132,-1
213,177,69,-1
165,164,114,-1
172,171,121,-1
201,199,164,-1
101,100,49,-1
181,178,134,-1
181,179,131,-1
177,177,131,-1
150,154,112,-1
136,139,90,-1
111,151,209,1
181,180,130,-1
32,31,27,-1
179,176,131,-1
10,7,9,-1
155,167,231,1
182,179,134,-1
170,168,120,-1
202,201,163,-1
157,175,236,1
199,197,162,-1
202,201,163,-1
127,161,215,1
165,161,112,-1
184,181,136,-1
61,113,255,-1
201,200,162,-1
2,0,0,-1
78,89,127,1
201,200,162,-1
174,175,133,-1
174,173,123,-1
140,166,226,1
45,112,255,-1
132,131,93,-1
182,181,137,-1
92,10,0,-1
16,15,1,-1
164,162,114,-1
173,169,120,-1
61,63,21,-1
164,162,114,-1
122,155,211,1
92,90,36,-1
181,178,134,-1
72,74,32,-1
138,172,225,1
126,164,218,1
113,161,219,1
136,166,231,1
134,139,88,-1
169,167,119,-1
4,6,0,-1
78,90,138,1
52,94,141,1
201,200,162,-1
138,78,96,-1
154,157,108,-1
45,95,153,1
41,87,75,-1
85,84,40,-1
155,158,113,-1
208,217,255,1
176,176,130,-1
113,116,120,-1
160,161,111,-1
92,193,191,-1
171,170,120,-1
9,8,10,-1
140,139,83,-1
22,22,10,-1
128,167,219,1
55,56,17,-1
55,93,141,1
129,132,187,1
180,177,132,-1
192,189,144,-1
201,200,162,-1
101,64,68,-1
159,163,121,-1
12,19,6,-1
138,138,90,-1
119,120,158,-1
65,67,31,-1
102,147,204,1
71,73,31,-1
51,54,39,-1
248,250,250,-1
81,79,68,-1
164,163,113,-1
65,66,22,-1
255,236,225,-1
171,165,122,-1
167,181,230,1
176,193,236,1
13,19,8,-1
176,174,126,-1
154,192,255,1
151,150,99,-1
63,62,41,-1
175,174,130,-1
77,45,254,-1
178,176,128,-1
127,129,183,1
208,217,255,1
62,63,23,-1
123,118,73,-1
8,10,11,-1
126,131,86,-1
9,10,1,-1
145,148,99,-1
70,71,31,-1
174,171,126,-1
165,160,121,-1
181,177,136,-1
183,183,137,-1
0,0,178,-1
174,190,233,1
201,200,210,-1
178,175,131,-1
169,167,119,-1
202,200,165,-1
80,130,196,1
113,234,253,-1
197,197,157,-1
171,169,138,-1
140,143,94,-1
201,102,128,-1
195,195,149,-1
198,198,158,-1
40,85,66,-1
64,126,196,1
162,160,112,-1
198,198,158,-1
71,85,133,1
163,165,119,-1
95,96,46,-1
149,152,103,-1
171,171,125,-1
174,173,123,-1
38,86,152,1
59,59,59,-1
22,30,20,-1
34,34,0,-1
154,171,222,1
47,101,154,1
116,60,73,-1
179,174,129,-1
9,8,4,-1
140,97,76,-1
179,178,134,-1
163,87,165,-1
0,1,0,-1
10,9,5,-1
198,198,158,-1
177,174,129,-1
90,27,13,-1
200,200,160,-1
154,156,110,-1
196,192,157,-1
194,208,202,-1
55,21,222,-1
179,175,127,-1
181,179,131,-1
232,115,100,-1
73,41,254,-1
32,29,24,-1
54,105,167,1
131,162,215,1
107,210,205,-1
204,110,144,-1
166,167,117,-1
171,169,121,-1
163,165,113,-1
241,169,159,-1
158,129,108,-1
157,160,121,-1
55,56,22,-1
110,114,167,1
182,179,135,-1
24,20,1,-1
110,111,55,-1
169,185,238,1
157,161,126,-1
157,92,177,-1
52,53,19,-1
204,203,169,-1
106,145,213,1
164,162,114,-1
255,255,249,-1
58,60,24,-1
136,139,90,-1
148,188,253,1
140,139,88,-1
238,200,168,-1
140,143,94,-1
14,14,0,-1
58,61,45,-1
177,171,134,-1
13,14,5,-1
53,107,167,1
184,187,161,-1
112,152,210,1
167,163,114,-1
135,170,226,1
51,94,143,1
183,182,138,-1
157,160,121,-1
54,55,21,-1
90,85,146,-1
64,58,15,-1
39,81,123,1
173,172,122,-1
197,195,160,-1
160,157,106,-1
206,204,170,-1
148,190,255,1
155,175,230,1
173,175,129,-1
201,200,162,-1
129,169,221,1
89,67,249,-1
76,87,125,1
22,18,0,-1
182,179,135,-1
83,55,215,-1
86,53,214,-1
92,90,36,-1
76,79,30,-1
142,141,85,-1
165,164,114,-1
208,216,253,1
182,179,135,-1
242,230,226,-1
54,55,21,-1
111,114,145,-1
112,98,109,-1
121,119,88,-1
170,164,117,-1
12,38,20,-1
128,134,87,-1
55,68,60,-1
119,151,204,1
0,0,188,-1
0,255,255,-1
172,168,119,-1
36,35,7,-1
163,162,112,-1
2,1,0,-1
180,179,129,-1
170,186,229,1
60,107,161,1
161,165,130,-1
168,182,235,1
163,179,225,1
32,33,7,-1
127,130,74,-1
68,69,25,-1
32,34,15,-1
79,79,33,-1
136,139,90,-1
178,175,130,-1
73,81,121,1
117,153,213,1
174,171,133,-1
128,131,85,-1
37,36,8,-1
147,150,101,-1
27,15,221,-1
204,215,255,1
197,197,157,-1
9,11,0,-1
139,179,244,1
180,179,129,-1
166,163,112,-1
198,198,158,-1
108,144,214,1
1,2,0,-1
173,172,128,-1
140,143,94,-1
172,171,121,-1
3,1,1,-1
201,199,164,-1
63,47,212,-1
53,23,228,-1
166,165,121,-1
0,20,150,-1
184,181,136,-1
145,142,91,-1
115,115,67,-1
173,169,118,-1
22,23,14,-1
178,172,127,-1
80,81,31,-1
146,144,90,-1
167,163,115,-1
133,134,78,-1
220,209,195,-1
94,98,146,1
138,109,94,-1
200,209,253,1
146,149,94,-1
27,27,15,-1
20,51,30,-1
32,31,11,-1
140,143,94,-1
98,93,154,-1
198,198,158,-1
188,186,146,-1
74,77,32,-1
174,172,124,-1
165,163,115,-1
90,87,36,-1
57,113,172,1
201,199,164,-1
145,143,85,-1
64,65,21,-1
199,197,162,-1
61,63,27,-1
224,222,222,-1
47,48,16,-1
119,161,214,1
201,200,162,-1
207,215,255,1
103,134,159,1
148,166,227,1
133,137,96,-1
52,58,17,-1
136,139,89,-1
140,180,245,1
10,15,6,-1
173,172,122,-1
72,84,124,1
49,101,148,1
172,170,122,-1
55,55,55,-1
105,108,59,-1
178,196,237,1
111,158,226,1
135,133,79,-1
150,152,100,-1
173,172,122,-1
199,197,163,-1
153,192,254,1
135,137,101,-1
161,162,112,-1
53,57,21,-1
100,158,230,1
103,128,198,1
61,69,22,-1
62,62,22,-1
49,52,26,-1
172,186,234,1
49,72,134,1
148,184,224,1
172,171,121,-1
172,168,119,-1
55,57,11,-1
198,196,161,-1
149,188,255,1
51,53,17,-1
66,66,30,-1
116,72,8,-1
179,118,192,-1
186,182,141,-1
201,199,164,-1
167,163,114,-1
2,4,0,-1
33,35,6,-1
91,86,147,-1
57,59,23,-1
255,0,128,-1
167,163,114,-1
20,17,2,-1
104,120,233,-1
91,69,248,-1
123,121,90,-1
156,159,114,-1
132,136,100,-1
165,165,117,-1
150,150,102,-1
153,93,71,-1
3,0,2,-1
186,186,146,-1
182,175,126,-1
144,147,97,-1
172,170,122,-1
71,70,56,-1
166,163,118,-1
5,4,0,-1
69,70,26,-1
183,180,135,-1
179,180,136,-1
201,199,164,-1
180,180,134,-1
24,63,38,-1
176,176,130,-1
145,166,20,-1
196,194,159,-1
117,159,224,1
197,195,160,-1
52,93,142,1
134,136,94,-1
68,69,25,-1
79,80,30,-1
149,149,101,-1
119,93,53,-1
4,9,7,-1
55,80,214,-1
200,198,163,-1
0,128,0,-1
181,177,136,-1
137,138,96,-1
147,150,101,-1
106,144,209,1
177,160,151,-1
16,19,10,-1
146,163,226,1
175,172,127,-1
54,44,240,-1
63,66,41,-1
167,167,119,-1
157,161,125,-1
148,147,91,-1
194,193,155,-1
107,109,63,-1
72,73,33,-1
126,129,184,1
200,195,162,-1
118,149,218,1
10,12,6,-1
110,153,210,1
128,128,128,-1
164,162,114,-1
57,118,186,1
118,120,68,-1
137,138,88,-1
164,164,116,-1
157,161,126,-1
181,178,133,-1
155,156,106,-1
24,25,9,-1
152,160,123,-1
120,153,222,1
48,72,130,1
191,190,152,-1
180,203,251,1
150,154,112,-1
173,181,174,-1
69,84,123,1
162,164,128,-1
35,34,8,-1
35,34,8,-1
179,177,136,-1
168,184,237,1
131,131,131,-1
142,144,92,-1
181,178,134,-1
117,117,69,-1
124,164,217,1
124,128,186,1
156,193,255,1
179,177,129,-1
150,172,230,1
20,16,15,-1
57,122,177,1
35,34,8,-1
100,154,225,1
44,44,8,-1
187,185,145,-1
199,197,162,-1
179,178,134,-1
240,152,192,-1
120,76,17,-1
162,161,111,-1
157,192,255,1
178,175,131,-1
160,163,124,-1
15,14,0,-1
165,163,115,-1
142,160,219,1
188,181,131,-1
87,89,37,-1
83,83,35,-1
175,181,134,-1
116,115,57,-1
198,209,253,1
55,116,182,1
118,155,105,-1
119,118,60,-1
186,185,141,-1
171,171,125,-1
174,172,124,-1
23,24,15,-1
177,177,137,-1
181,178,133,-1
195,193,152,-1
142,180,252,1
15,14,0,-1
166,163,112,-1
199,197,162,-1
138,176,224,1
163,161,113,-1
93,140,221,1
140,134,87,-1
117,118,68,-1
178,175,131,-1
54,55,21,-1
165,161,113,-1
52,54,18,-1
192,192,152,-1
61,127,126,-1
62,67,22,-1
73,74,30,-1
171,170,120,-1
173,172,128,-1
199,199,159,-1
57,37,20,-1
98,144,221,1
50,52,16,-1
177,174,129,-1
193,193,153,-1
145,146,96,-1
181,177,129,-1
183,183,135,-1
129,129,129,-1
183,180,136,-1
136,78,96,-1
74,80,127,1
54,60,13,-1
169,167,119,-1
98,99,49,-1
47,47,11,-1
31,32,22,-1
51,52,12,-1
150,151,101,-1
136,136,136,-1
32,33,7,-1
204,203,169,-1
179,178,134,-1
181,176,131,-1
48,47,27,-1
190,188,157,-1
182,179,135,-1
142,153,215,1
62,62,22,-1
172,170,122,-1
99,74,58,-1
93,33,21,-1
128,93,197,-1
107,130,192,1
103,141,205,1
255,255,255,-1
75,78,29,-1
172,171,121,-1
154,152,117,-1
123,82,87,-1
164,164,116,-1
186,180,135,-1
55,56,22,-1
55,55,55,-1
69,73,32,-1
199,200,158,-1
156,160,125,-1
33,32,12,-1
140,180,252,1
140,140,86,-1
69,71,25,-1
178,176,128,-1
154,165,157,-1
118,117,59,-1
197,195,161,-1
179,177,129,-1
36,36,6,-1
119,123,176,1
179,177,129,-1
192,192,152,-1
112,111,53,-1
49,29,172,-1
159,162,117,-1
68,70,24,-1
93,149,220,1
79,50,200,-1
174,173,122,-1
140,139,88,-1
72,76,27,-1
171,170,119,-1
54,54,54,-1
191,192,150,-1
4,0,72,-1
192,192,152,-1
178,176,128,-1
131,134,95,-1
133,133,133,-1
144,164,221,1
200,198,163,-1
200,199,161,-1
154,192,255,1
132,135,90,-1
0,126,4,-1
120,155,221,1
34,32,8,-1
143,168,218,1
45,103,155,1
184,186,196,-1
167,166,115,-1
173,168,170,-1
88,97,135,1
165,165,117,-1
197,195,160,-1
155,159,118,-1
178,178,132,-1
152,155,106,-1
80,80,34,-1
167,166,115,-1
71,74,29,-1
21,15,2,-1
104,92,104,-1
98,141,220,1
173,170,125,-1
95,99,147,1
199,195,160,-1
98,29,12,-1
136,176,225,1
199,197,162,-1
172,172,126,-1
150,184,124,-1
169,165,116,-1
145,144,86,-1
173,170,125,-1
188,187,136,-1
129,130,90,-1
185,192,179,-1
16,15,1,-1
167,167,113,-1
62,46,201,-1
62,62,62,-1
77,78,34,-1
182,180,132,-1
194,194,148,-1
165,168,129,-1
131,129,129,-1
112,115,66,-1
67,77,117,1
128,130,94,-1
117,118,68,-1
201,199,164,-1
151,154,98,-1
129,132,87,-1
169,170,126,-1
5,0,0,-1
143,68,144,-1
233,188,154,-1
2,1,3,-1
73,75,33,-1
141,175,241,-1
170,169,119,-1
65,68,29,-1
182,179,135,-1
12,59,43,-1
183,180,135,-1
183,182,138,-1
138,138,90,-1
199,197,162,-1
55,56,17,-1
107,60,76,-1
71,71,25,-1
164,165,131,-1
201,200,162,-1
166,182,235,1
150,151,101,-1
102,104,52,-1
171,170,120,-1
57,62,23,-1
178,176,128,-1
145,147,111,-1
129,127,92,-1
113,150,212,1
202,201,163,-1
163,162,112,-1
158,162,120,-1
135,161,227,1
181,179,131,-1
157,161,125,-1
176,174,126,-1
183,180,136,-1
169,166,115,-1
68,71,22,-1
178,178,132,-1
85,117,192,1
97,97,43,-1
140,138,84,-1
181,181,135,-1
160,163,124,-1
77,78,34,-1
125,156,225,1
15,14,0,-1
225,209,202,-1
109,150,213,1
107,209,204,-1
167,163,115,-1
54,55,21,-1
144,135,85,-1
112,144,210,1
51,102,164,1
81,86,47,-1
109,147,219,1
167,164,113,-1
49,69,127,1
174,143,98,-1
182,180,132,-1
172,169,124,-1
164,162,114,-1
111,115,109,-1
154,157,112,-1
178,178,130,-1
176,175,125,-1
36,38,8,-1
178,176,128,-1
201,200,162,-1
173,189,232,1
53,110,172,1
170,171,127,-1
151,150,116,-1
73,80,123,1
196,195,157,-1
108,149,204,1
54,55,21,-1
54,57,25,-1
134,135,101,-1
125,157,223,1
178,176,128,-1
93,147,218,1
113,112,54,-1
127,127,127,-1
196,194,163,-1
95,103,156,1
53,57,22,-1
84,85,35,-1
115,153,211,1
54,55,21,-1
72,87,126,1
128,155,219,1
70,138,205,1
197,195,161,-1
52,56,20,-1
142,145,96,-1
159,171,235,1
144,144,84,-1
136,163,230,1
52,54,18,-1
144,141,90,-1
198,198,158,-1
161,158,113,-1
195,193,152,-1
33,32,22,-1
26,49,27,-1
50,64,117,1
100,130,195,1
52,47,240,-1
241,149,136,-1
172,171,120,-1
182,180,132,-1
42,86,50,-1
179,176,131,-1
22,19,4,-1
103,150,224,1
157,160,115,-1
203,201,167,-1
85,156,89,-1
185,180,135,-1
62,60,20,-1
182,177,138,-1
136,169,219,1
34,31,10,-1
162,160,112,-1
9,10,6,-1
7,6,2,-1
167,163,114,-1
115,114,56,-1
4,2,1,-1
158,195,255,1
199,199,159,-1
49,105,152,1
128,127,69,-1
75,78,29,-1
177,175,127,-1
136,135,77,-1
96,99,53,-1
55,111,170,1
20,34,22,-1
187,188,146,-1
20,17,2,-1
149,186,254,1
193,193,153,-1
124,157,226,1
61,62,23,-1
41,44,22,-1
149,186,248,1
4,2,1,-1
35,35,5,-1
178,165,151,-1
17,7,237,-1
180,178,137,-1
147,163,230,1
54,58,17,-1
76,77,61,-1
21,19,1,-1
108,105,60,-1
40,43,11,-1
51,69,128,1
173,175,123,-1
91,89,35,-1
34,81,125,1
180,178,130,-1
48,46,236,-1
152,190,254,1
68,70,24,-1
2,0,0,-1
75,50,208,-1
49,168,90,-1
164,164,118,-1
123,122,64,-1
178,177,133,-1
96,132,186,1
51,52,18,-1
112,151,219,1
54,54,18,-1
128,131,92,-1
0,6,138,-1
176,176,130,-1
50,92,139,1
197,195,155,-1
24,22,4,-1
147,149,97,-1
165,178,224,1
196,194,159,-1
113,116,171,1
201,199,164,-1
100,101,45,-1
200,198,163,-1
178,175,131,-1
199,210,255,1
53,54,20,-1
164,164,118,-1
15,13,12,-1
35,34,8,-1
80,84,35,-1
176,170,129,-1
62,148,54,-1
103,102,68,-1
131,137,190,1
50,54,19,-1
18,16,0,-1
175,170,137,-1
167,163,114,-1
196,194,160,-1
174,170,122,-1
134,136,94,-1
166,162,157,-1
78,50,210,-1
167,167,119,-1
35,34,8,-1
69,73,32,-1
153,156,107,-1
80,88,128,1
190,188,148,-1
117,118,68,-1
56,56,20,-1
158,157,101,-1
151,186,236,1
16,7,188,-1
158,162,121,-1
77,75,181,-1
131,135,94,-1
57,91,145,1
84,82,41,-1
69,71,25,-1
181,175,134,-1
163,162,112,-1
124,157,213,1
164,164,116,-1
171,167,119,-1
59,63,38,-1
194,193,155,-1
132,138,89,-1
136,178,231,1
134,177,226,1
115,146,207,1
203,202,168,-1
127,133,92,-1
99,103,156,1
126,93,14,-1
187,186,142,-1
55,56,22,-1
46,165,86,-1
112,111,53,-1
77,80,31,-1
251,253,253,-1
162,160,120,-1
165,161,113,-1
