@RELATION skin_train0


@ATTRIBUTE 0 REAL
@ATTRIBUTE 1 REAL
@ATTRIBUTE 2 REAL
@ATTRIBUTE class REAL


@DATA
255,128,0,-1
165,181,228,1
67,81,129,1
62,63,21,-1
128,172,226,1
159,162,123,-1
136,139,90,-1
167,163,114,-1
171,170,119,-1
172,168,119,-1
0,0,4,-1
201,201,207,-1
127,166,218,1
105,108,59,-1
166,166,120,-1
35,151,206,-1
56,57,18,-1
170,169,119,-1
180,178,130,-1
55,59,23,-1
210,218,255,1
43,91,149,1
39,97,79,-1
223,223,223,-1
195,194,160,-1
198,196,155,-1
158,161,122,-1
127,167,219,1
56,61,22,-1
166,165,114,-1
1,142,255,-1
177,175,127,-1
185,183,142,-1
179,177,129,-1
173,171,123,-1
19,16,2,-1
89,7,0,-1
172,173,131,-1
67,69,23,-1
175,174,130,-1
61,60,32,-1
166,180,232,1
51,52,18,-1
177,177,141,-1
156,160,125,-1
19,16,1,-1
187,186,142,-1
93,93,47,-1
190,175,129,-1
179,176,132,-1
55,116,184,1
58,122,186,1
66,120,181,1
117,118,68,-1
181,178,133,-1
138,168,233,1
177,177,131,-1
177,177,129,-1
14,14,0,-1
178,178,132,-1
162,163,113,-1
98,148,220,1
180,177,133,-1
173,167,130,-1
178,175,131,-1
180,177,132,-1
158,195,255,1
104,110,163,1
51,103,163,1
192,190,150,-1
151,168,219,1
180,179,135,-1
164,162,114,-1
198,198,158,-1
202,201,163,-1
35,34,8,-1
162,160,112,-1
127,77,87,-1
172,171,121,-1
174,188,240,1
82,78,50,-1
77,80,31,-1
199,198,160,-1
181,178,133,-1
60,64,23,-1
124,121,70,-1
94,51,66,-1
116,75,20,-1
53,97,144,1
54,59,20,-1
20,17,2,-1
55,57,21,-1
173,173,133,-1
6,2,8,-1
235,209,233,-1
16,14,3,-1
6,5,0,-1
255,128,0,-1
58,99,148,1
199,197,163,-1
25,76,62,-1
171,167,114,-1
145,146,96,-1
201,200,162,-1
15,13,3,-1
165,168,129,-1
186,179,140,-1
46,110,255,-1
41,39,8,-1
86,86,40,-1
205,203,169,-1
183,181,133,-1
43,89,136,1
164,163,112,-1
22,20,19,-1
172,170,122,-1
32,30,0,-1
179,176,132,-1
78,77,27,-1
64,69,24,-1
242,228,216,-1
196,195,157,-1
172,172,126,-1
122,155,218,1
169,167,119,-1
190,191,147,-1
179,189,199,-1
45,98,71,-1
63,64,20,-1
184,182,148,-1
136,138,92,-1
139,140,90,-1
94,27,12,-1
136,139,89,-1
41,42,8,-1
138,141,92,-1
202,211,254,1
167,167,119,-1
139,139,85,-1
82,84,32,-1
94,132,190,1
105,155,221,1
141,144,99,-1
192,194,148,-1
101,135,194,1
136,137,193,1
170,186,232,1
165,162,111,-1
91,138,219,1
232,161,98,-1
60,63,18,-1
172,171,121,-1
55,56,24,-1
180,177,133,-1
169,169,123,-1
50,52,16,-1
163,162,112,-1
125,164,216,1
196,197,155,-1
116,119,174,1
132,135,96,-1
178,178,132,-1
200,198,163,-1
105,142,210,1
53,57,22,-1
180,179,135,-1
196,195,157,-1
15,15,3,-1
7,6,2,-1
0,135,103,-1
174,142,99,-1
42,96,149,1
52,101,163,1
193,194,155,-1
110,150,209,1
114,149,212,1
55,60,21,-1
172,171,121,-1
59,60,21,-1
255,0,255,-1
62,118,177,1
86,87,37,-1
190,191,147,-1
205,204,170,-1
202,201,163,-1
193,193,153,-1
3,1,1,-1
183,180,136,-1
173,172,122,-1
136,139,90,-1
171,171,125,-1
198,157,164,-1
5,7,0,-1
171,184,236,1
78,86,126,1
189,190,151,-1
181,181,133,-1
57,59,23,-1
61,65,24,-1
17,11,0,-1
248,250,250,-1
165,164,113,-1
56,113,169,1
20,16,0,-1
248,250,250,-1
71,54,217,-1
96,141,198,1
0,128,0,-1
173,170,125,-1
140,141,91,-1
51,103,163,1
117,121,172,1
30,31,5,-1
164,163,113,-1
41,106,255,-1
144,143,123,-1
208,177,198,-1
136,139,90,-1
146,168,226,1
125,156,209,1
158,156,102,-1
7,169,251,-1
255,255,251,-1
128,167,219,1
163,167,132,-1
42,89,145,1
198,198,158,-1
205,204,170,-1
142,167,223,1
52,53,19,-1
255,255,255,-1
53,54,20,-1
124,123,63,-1
103,60,75,-1
170,168,120,-1
90,112,148,1
66,121,182,1
119,145,222,1
96,95,44,-1
200,210,250,1
184,181,136,-1
114,156,209,1
4,6,90,-1
36,34,24,-1
163,161,107,-1
180,177,132,-1
158,159,115,-1
246,243,245,-1
174,142,99,-1
206,214,254,1
201,200,162,-1
165,161,113,-1
232,215,206,-1
199,197,163,-1
201,200,162,-1
199,197,162,-1
162,162,114,-1
126,126,72,-1
17,18,2,-1
144,142,88,-1
29,29,5,-1
153,155,103,-1
175,173,125,-1
117,154,216,1
172,172,126,-1
81,117,187,1
134,138,86,-1
65,67,21,-1
189,187,147,-1
62,54,17,-1
35,34,8,-1
165,165,117,-1
81,90,128,1
157,161,125,-1
90,87,36,-1
59,59,41,-1
198,198,158,-1
95,70,36,-1
5,4,0,-1
167,85,168,-1
133,136,87,-1
173,172,122,-1
91,89,35,-1
174,172,124,-1
53,54,20,-1
247,228,221,-1
198,197,159,-1
123,150,206,1
182,179,135,-1
35,37,8,-1
156,159,110,-1
53,52,32,-1
179,179,133,-1
20,17,2,-1
175,176,132,-1
152,190,254,1
62,60,26,-1
170,169,119,-1
157,159,129,-1
37,0,146,-1
0,0,255,-1
164,160,112,-1
183,183,137,-1
166,165,121,-1
56,58,22,-1
204,201,163,-1
29,72,51,-1
144,161,212,1
62,62,22,-1
135,137,91,-1
67,67,21,-1
179,176,131,-1
41,57,40,-1
223,223,223,-1
197,195,155,-1
255,255,242,-1
186,184,144,-1
177,175,134,-1
166,165,114,-1
7,5,0,-1
84,93,131,1
117,168,230,1
58,100,153,1
143,139,91,-1
177,175,127,-1
178,175,130,-1
151,163,227,1
0,1,0,-1
32,93,65,-1
200,198,164,-1
30,28,20,-1
119,123,71,-1
198,198,158,-1
172,168,120,-1
142,142,94,-1
51,18,222,-1
93,28,19,-1
158,162,127,-1
111,155,216,1
60,62,20,-1
38,39,7,-1
169,167,119,-1
192,191,153,-1
175,174,130,-1
100,131,192,1
182,179,135,-1
49,47,29,-1
177,178,134,-1
154,160,119,-1
157,55,157,-1
152,151,100,-1
51,53,7,-1
178,178,162,-1
151,154,109,-1
149,152,113,-1
15,14,0,-1
87,93,134,1
54,57,42,-1
76,79,30,-1
0,128,0,-1
119,118,62,-1
198,196,162,-1
165,203,238,1
151,189,253,1
112,220,244,-1
52,93,142,1
123,173,239,1
162,166,131,-1
164,162,114,-1
143,79,101,-1
177,178,134,-1
182,181,131,-1
50,104,151,1
146,114,14,-1
157,156,100,-1
102,101,45,-1
192,190,149,-1
121,156,220,1
16,14,3,-1
166,166,118,-1
34,36,14,-1
201,200,162,-1
91,86,147,-1
1,2,0,-1
118,153,221,1
121,124,74,-1
180,177,132,-1
108,219,241,-1
56,81,215,-1
31,32,6,-1
129,169,217,1
27,14,224,-1
185,186,142,-1
255,128,0,-1
39,39,175,-1
80,83,34,-1
111,149,207,1
65,63,22,-1
158,172,118,-1
168,179,129,-1
98,90,155,-1
58,93,133,1
159,162,123,-1
198,194,159,-1
138,139,89,-1
175,171,122,-1
254,255,251,-1
224,219,220,-1
2,0,183,-1
183,180,136,-1
36,0,144,-1
170,166,118,-1
139,142,93,-1
150,153,104,-1
68,69,27,-1
121,124,179,1
215,203,233,-1
176,174,126,-1
63,119,178,1
174,170,121,-1
115,113,59,-1
198,196,161,-1
181,178,134,-1
103,140,208,1
102,108,55,-1
109,150,213,1
158,161,106,-1
74,86,122,1
157,159,123,-1
23,17,4,-1
54,55,21,-1
164,163,113,-1
165,163,115,-1
15,14,0,-1
103,100,55,-1
26,57,36,-1
47,48,16,-1
134,177,220,1
183,181,133,-1
149,171,229,1
164,165,125,-1
125,128,183,1
189,187,147,-1
157,159,129,-1
54,103,159,1
63,68,23,-1
55,53,35,-1
100,76,54,-1
155,190,230,1
218,208,201,-1
125,157,223,1
115,153,211,1
167,171,159,-1
177,174,129,-1
180,179,135,-1
144,179,229,1
255,252,254,-1
182,180,139,-1
54,58,22,-1
198,198,158,-1
179,169,135,-1
201,198,160,-1
95,144,220,1
175,177,141,-1
195,194,156,-1
135,135,189,1
177,174,129,-1
133,175,228,1
138,139,89,-1
167,168,118,-1
147,145,91,-1
138,137,81,-1
171,170,119,-1
60,130,113,-1
175,173,125,-1
120,119,61,-1
69,78,122,1
48,63,42,-1
47,44,39,-1
180,180,134,-1
5,4,0,-1
55,117,95,-1
60,62,26,-1
255,254,255,-1
33,90,65,-1
46,25,212,-1
171,170,120,-1
175,172,127,-1
160,189,250,1
192,191,153,-1
63,124,186,1
167,163,114,-1
199,197,162,-1
53,53,17,-1
156,172,119,-1
100,93,154,-1
185,183,135,-1
142,141,85,-1
113,112,54,-1
200,199,161,-1
191,189,149,-1
134,135,95,-1
132,160,60,-1
146,110,16,-1
141,142,92,-1
149,191,250,1
178,175,131,-1
202,204,212,-1
53,57,22,-1
115,145,204,1
30,31,5,-1
104,157,224,1
137,138,88,-1
178,175,130,-1
1,193,2,-1
199,197,162,-1
192,190,149,-1
180,177,132,-1
29,34,3,-1
103,103,49,-1
150,168,233,1
178,174,125,-1
167,163,115,-1
137,140,101,-1
167,166,116,-1
187,185,145,-1
39,40,8,-1
35,37,7,-1
169,188,233,1
73,76,50,-1
145,184,253,1
91,89,35,-1
182,179,135,-1
179,177,129,-1
167,163,114,-1
200,198,163,-1
154,153,97,-1
98,97,46,-1
175,176,132,-1
158,200,255,1
57,58,19,-1
60,64,23,-1
131,171,229,1
55,56,22,-1
150,151,101,-1
116,111,90,-1
178,175,131,-1
155,157,111,-1
110,141,216,1
193,192,154,-1
63,67,25,-1
2,0,0,-1
88,114,101,-1
57,59,23,-1
175,172,127,-1
174,174,128,-1
163,165,129,-1
178,178,132,-1
153,94,216,-1
63,68,23,-1
59,60,20,-1
112,111,53,-1
183,180,136,-1
93,135,224,1
201,199,164,-1
112,113,63,-1
17,37,25,-1
140,142,90,-1
51,55,19,-1
134,159,121,-1
132,144,150,-1
199,197,162,-1
136,133,243,-1
125,163,217,1
186,186,146,-1
177,175,134,-1
94,68,245,-1
149,166,215,1
160,163,124,-1
140,143,93,-1
50,50,34,-1
204,203,169,-1
233,241,248,-1
173,168,129,-1
50,49,15,-1
128,160,226,1
150,187,117,-1
194,77,46,-1
101,149,221,1
120,121,71,-1
14,14,8,-1
136,137,87,-1
10,5,0,-1
25,50,24,-1
127,161,215,1
174,172,124,-1
4,5,3,-1
155,159,124,-1
11,72,170,-1
144,143,87,-1
172,172,118,-1
255,0,255,-1
200,199,161,-1
20,17,2,-1
151,163,227,1
249,253,254,-1
98,42,25,-1
226,210,198,-1
51,53,31,-1
180,177,132,-1
210,18,232,-1
14,14,8,-1
113,81,75,-1
50,52,16,-1
172,172,124,-1
195,194,150,-1
34,80,128,1
53,56,24,-1
6,1,3,-1
165,164,114,-1
183,180,136,-1
111,157,215,1
31,32,6,-1
56,58,22,-1
150,188,252,1
125,155,226,1
165,163,115,-1
179,183,134,-1
181,178,134,-1
193,209,252,1
21,19,8,-1
64,62,21,-1
230,244,186,-1
15,13,2,-1
90,65,245,-1
146,145,85,-1
178,178,132,-1
98,144,221,1
172,169,125,-1
103,103,49,-1
180,177,132,-1
132,176,235,1
179,175,126,-1
111,110,52,-1
189,187,146,-1
53,43,239,-1
43,42,8,-1
41,85,139,1
127,130,98,-1
205,204,170,-1
102,149,223,1
143,183,248,1
53,76,138,1
234,241,244,-1
109,110,54,-1
201,200,162,-1
186,185,141,-1
16,14,3,-1
137,141,112,-1
146,165,232,1
163,163,127,-1
167,184,227,1
3,251,252,-1
29,29,23,-1
134,130,95,-1
194,205,249,1
1,2,0,-1
16,13,9,-1
199,197,162,-1
148,153,108,-1
151,189,253,1
107,149,224,1
157,160,121,-1
148,186,255,1
53,53,17,-1
79,87,127,1
174,169,124,-1
172,169,124,-1
22,20,12,-1
205,203,169,-1
58,98,150,1
157,157,117,-1
127,0,124,-1
128,128,128,-1
165,165,119,-1
56,56,20,-1
39,40,38,-1
46,106,166,1
167,183,229,1
112,156,220,1
27,87,56,-1
0,128,0,-1
1,2,0,-1
255,250,176,-1
199,197,156,-1
116,116,62,-1
172,169,124,-1
175,174,130,-1
0,0,255,-1
138,139,89,-1
196,194,159,-1
134,138,89,-1
106,109,113,-1
109,108,50,-1
163,183,231,1
127,165,219,1
113,119,172,1
174,172,124,-1
135,133,79,-1
205,204,170,-1
16,15,1,-1
199,197,162,-1
124,156,221,1
37,36,8,-1
158,159,103,-1
52,101,147,1
147,150,101,-1
198,196,161,-1
1,106,247,-1
64,123,185,1
57,55,45,-1
15,16,14,-1
34,33,7,-1
87,94,33,-1
51,53,17,-1
131,134,89,-1
63,123,183,1
74,81,124,1
77,82,127,1
37,46,25,-1
90,111,162,1
181,177,136,-1
67,88,49,-1
119,167,41,-1
89,137,215,1
52,58,17,-1
52,93,142,1
154,157,112,-1
174,175,131,-1
180,177,133,-1
157,194,254,1
98,133,196,1
148,187,255,1
72,72,42,-1
5,4,0,-1
56,31,223,-1
122,145,171,1
11,10,6,-1
53,105,151,1
188,191,199,-1
88,54,214,-1
204,213,255,1
156,154,100,-1
250,255,254,-1
2,0,0,-1
162,180,227,1
163,164,114,-1
116,153,215,1
15,14,0,-1
135,171,217,1
196,196,156,-1
21,15,4,-1
174,173,123,-1
65,69,40,-1
167,167,119,-1
201,199,164,-1
138,144,91,-1
128,134,87,-1
146,162,228,1
40,42,20,-1
182,179,135,-1
188,189,145,-1
167,167,119,-1
93,31,13,-1
0,197,0,-1
55,60,21,-1
178,177,133,-1
61,62,22,-1
172,171,121,-1
179,178,134,-1
19,18,4,-1
122,125,80,-1
62,62,22,-1
178,178,138,-1
123,162,214,1
164,163,113,-1
180,177,133,-1
183,182,138,-1
146,166,23,-1
172,184,238,1
122,156,226,1
5,3,2,-1
108,150,203,1
171,170,120,-1
61,61,25,-1
41,42,10,-1
164,162,114,-1
164,162,108,-1
76,163,75,-1
118,153,217,1
63,61,21,-1
148,186,250,1
91,133,210,1
164,162,114,-1
3,184,2,-1
3,3,0,-1
20,17,2,-1
82,82,34,-1
109,158,226,1
54,115,181,1
136,136,88,-1
52,10,0,-1
229,216,194,-1
160,158,104,-1
88,97,135,1
18,15,0,-1
173,170,125,-1
188,189,145,-1
120,151,220,1
138,139,89,-1
183,152,131,-1
173,171,123,-1
172,172,126,-1
196,195,157,-1
204,203,169,-1
174,171,126,-1
176,174,126,-1
14,13,3,-1
128,160,226,1
164,163,112,-1
116,115,57,-1
169,185,228,1
92,10,0,-1
255,0,128,-1
98,135,203,1
141,177,225,1
135,137,101,-1
64,65,23,-1
61,65,24,-1
171,176,144,-1
175,170,125,-1
200,198,163,-1
70,123,255,-1
123,225,220,-1
173,173,133,-1
54,119,97,-1
138,165,229,1
129,129,129,-1
92,90,36,-1
185,183,142,-1
81,80,30,-1
161,163,173,-1
54,79,213,-1
255,128,0,-1
181,182,140,-1
98,147,221,1
59,47,35,-1
197,196,158,-1
51,50,16,-1
51,54,22,-1
200,199,161,-1
197,195,160,-1
144,147,92,-1
136,139,90,-1
128,128,128,-1
135,124,140,-1
82,90,130,1
98,147,223,1
178,177,133,-1
192,192,152,-1
104,106,60,-1
152,151,95,-1
164,177,233,1
144,147,97,-1
20,17,2,-1
124,143,176,1
248,250,250,-1
155,185,244,1
69,72,27,-1
28,251,243,-1
233,189,152,-1
143,178,228,1
178,176,128,-1
53,53,53,-1
177,174,129,-1
146,147,97,-1
80,89,127,1
36,35,9,-1
177,177,131,-1
172,171,121,-1
118,154,214,1
104,148,225,1
160,158,104,-1
137,163,229,1
59,85,55,-1
235,219,213,-1
177,174,129,-1
228,213,204,-1
147,149,107,-1
172,172,126,-1
33,32,11,-1
101,105,53,-1
38,39,5,-1
162,179,236,1
45,70,120,1
0,0,1,-1
158,161,129,-1
0,26,143,-1
178,167,123,-1
231,187,150,-1
198,196,162,-1
74,72,24,-1
194,193,155,-1
191,102,141,-1
135,138,93,-1
137,169,222,1
14,77,68,-1
142,141,85,-1
140,142,90,-1
76,86,126,1
203,202,168,-1
192,193,151,-1
55,94,139,1
201,200,162,-1
199,197,162,-1
139,139,193,1
200,198,163,-1
195,193,152,-1
157,161,126,-1
55,58,19,-1
0,127,255,-1
201,199,164,-1
33,78,145,-1
158,166,225,1
7,0,9,-1
83,25,20,-1
129,129,69,-1
175,172,127,-1
179,175,126,-1
21,187,218,-1
163,161,113,-1
0,2,180,-1
143,142,86,-1
182,180,132,-1
54,54,18,-1
138,139,89,-1
167,167,121,-1
116,115,57,-1
116,115,57,-1
110,158,216,1
180,180,134,-1
96,145,219,1
44,43,29,-1
192,207,253,1
53,46,237,-1
37,36,8,-1
147,190,253,1
153,192,224,1
180,177,132,-1
195,193,153,-1
200,210,250,1
92,98,151,1
0,186,0,-1
138,164,230,1
18,8,192,-1
227,211,205,-1
89,95,148,1
179,176,132,-1
90,143,216,1
104,88,105,-1
32,182,212,-1
137,140,90,-1
64,65,23,-1
54,55,21,-1
135,135,241,-1
128,132,91,-1
31,31,19,-1
148,147,91,-1
138,96,89,-1
76,78,32,-1
75,49,209,-1
71,56,218,-1
142,175,220,1
178,175,130,-1
44,76,22,-1
143,143,95,-1
180,181,139,-1
89,91,45,-1
201,200,162,-1
54,54,18,-1
114,113,157,-1
151,192,254,1
166,166,120,-1
178,175,130,-1
69,122,48,-1
25,56,29,-1
161,159,105,-1
78,89,127,1
61,126,195,1
57,59,23,-1
130,157,224,1
165,179,232,1
186,187,145,-1
182,179,135,-1
138,134,85,-1
65,66,24,-1
175,174,124,-1
171,177,255,-1
137,136,80,-1
146,186,251,1
139,151,157,-1
132,130,122,-1
132,135,96,-1
69,71,25,-1
183,179,138,-1
191,188,143,-1
188,186,152,-1
118,151,220,1
183,184,140,-1
172,188,231,1
130,130,130,-1
168,172,136,-1
213,225,231,-1
181,178,134,-1
59,61,25,-1
198,198,158,-1
180,177,132,-1
77,80,31,-1
23,24,8,-1
178,175,131,-1
127,128,102,-1
0,22,149,-1
64,66,24,-1
235,217,80,-1
170,173,234,1
44,93,139,1
203,202,168,-1
68,87,132,1
173,182,132,-1
79,82,32,-1
213,194,191,-1
171,170,126,-1
196,195,161,-1
148,150,98,-1
83,118,182,1
110,90,72,-1
79,90,134,1
76,79,30,-1
194,193,155,-1
70,71,27,-1
219,215,221,-1
96,92,103,-1
159,195,119,-1
170,181,233,1
204,214,254,1
98,99,83,-1
184,181,136,-1
182,179,135,-1
162,160,112,-1
188,186,146,-1
111,113,67,-1
92,90,36,-1
51,53,17,-1
179,177,129,-1
17,18,8,-1
32,34,4,-1
176,213,247,1
174,172,124,-1
192,191,153,-1
135,165,220,1
144,146,104,-1
61,64,25,-1
178,175,131,-1
174,172,124,-1
248,250,250,-1
161,165,130,-1
66,67,23,-1
70,114,168,1
43,87,134,1
57,57,21,-1
232,215,88,-1
243,232,228,-1
178,176,128,-1
201,200,162,-1
87,52,202,-1
124,127,78,-1
165,164,114,-1
154,162,222,1
128,162,228,1
25,32,19,-1
56,61,22,-1
178,176,128,-1
255,255,255,-1
172,169,124,-1
139,142,93,-1
175,173,125,-1
26,27,17,-1
29,41,165,-1
73,75,29,-1
142,141,85,-1
158,195,255,1
151,192,255,1
161,162,142,-1
198,124,68,-1
50,102,148,1
14,13,9,-1
59,58,20,-1
125,127,181,1
51,55,20,-1
51,52,18,-1
70,71,55,-1
180,177,132,-1
10,196,255,-1
139,138,80,-1
83,92,129,1
112,233,252,-1
55,55,25,-1
63,68,23,-1
161,163,121,-1
165,181,98,-1
201,200,162,-1
147,150,101,-1
23,68,49,-1
65,68,23,-1
55,95,143,1
127,159,225,1
180,177,126,-1
67,120,187,1
159,163,128,-1
15,18,0,-1
177,174,129,-1
69,80,30,-1
53,57,22,-1
53,57,21,-1
166,165,114,-1
61,62,18,-1
180,176,127,-1
166,164,116,-1
255,248,190,-1
69,72,27,-1
105,119,231,-1
39,85,143,1
1,135,105,-1
156,159,120,-1
182,179,135,-1
14,12,4,-1
241,232,223,-1
51,52,18,-1
197,197,157,-1
205,204,170,-1
132,174,221,1
173,168,119,-1
186,181,136,-1
183,180,136,-1
198,198,158,-1
2,3,0,-1
199,198,160,-1
57,59,23,-1
202,200,165,-1
172,168,119,-1
63,140,255,-1
179,176,131,-1
183,182,138,-1
139,141,105,-1
174,172,124,-1
163,164,114,-1
33,34,0,-1
178,175,131,-1
54,55,21,-1
100,95,156,-1
118,117,59,-1
144,143,87,-1
137,138,94,-1
200,199,161,-1
173,172,122,-1
75,73,62,-1
185,182,137,-1
173,176,131,-1
178,176,128,-1
14,15,5,-1
6,3,0,-1
86,94,134,1
197,197,157,-1
159,163,128,-1
200,198,164,-1
74,116,191,1
190,173,134,-1
169,166,115,-1
137,140,90,-1
187,186,166,-1
181,181,133,-1
230,229,231,-1
158,157,123,-1
123,161,215,1
196,201,204,-1
177,178,134,-1
179,175,127,-1
167,163,114,-1
96,92,73,-1
227,253,255,-1
182,179,134,-1
184,186,144,-1
178,180,120,-1
123,152,106,-1
1,0,2,-1
36,99,255,-1
179,176,132,-1
6,5,1,-1
24,24,18,-1
204,203,169,-1
167,163,115,-1
198,198,158,-1
179,178,134,-1
127,131,95,-1
56,117,183,1
167,165,117,-1
59,107,171,1
181,177,136,-1
80,86,129,1
173,171,123,-1
174,172,124,-1
125,158,227,1
182,182,142,-1
147,186,254,1
116,112,71,-1
29,68,47,-1
201,199,165,-1
56,57,17,-1
245,250,253,-1
154,166,230,1
205,204,170,-1
120,160,225,1
178,176,128,-1
159,163,157,-1
195,193,152,-1
167,167,119,-1
203,201,170,-1
64,121,182,1
197,197,157,-1
109,110,54,-1
129,130,90,-1
120,158,223,1
16,24,7,-1
55,56,17,-1
124,132,91,-1
167,165,111,-1
52,56,15,-1
176,174,126,-1
62,62,62,-1
179,176,131,-1
65,66,26,-1
96,97,41,-1
49,101,154,1
223,206,203,-1
198,195,164,-1
157,159,113,-1
15,14,0,-1
80,178,238,-1
240,244,245,-1
113,137,167,1
117,144,171,1
177,177,129,-1
74,74,20,-1
181,179,131,-1
179,177,129,-1
255,255,245,-1
148,151,102,-1
163,163,115,-1
117,120,175,1
21,6,0,-1
8,3,4,-1
137,138,88,-1
179,178,134,-1
188,189,145,-1
24,24,12,-1
67,157,81,-1
191,190,152,-1
199,197,162,-1
53,80,214,-1
20,17,2,-1
201,200,162,-1
41,42,2,-1
120,139,172,1
74,110,180,1
181,178,134,-1
105,106,62,-1
116,77,179,-1
7,4,0,-1
175,181,134,-1
37,33,9,-1
203,200,162,-1
195,191,150,-1
173,175,145,-1
63,66,27,-1
57,57,17,-1
101,139,204,1
201,200,162,-1
174,174,128,-1
146,158,152,-1
96,98,46,-1
137,171,131,-1
172,173,129,-1
181,178,133,-1
171,169,121,-1
129,163,216,1
187,186,136,-1
172,169,125,-1
185,183,142,-1
200,198,163,-1
22,66,43,-1
163,162,112,-1
157,160,121,-1
173,162,124,-1
146,144,90,-1
197,196,158,-1
143,139,90,-1
244,233,229,-1
1,1,1,-1
203,200,169,-1
198,198,158,-1
140,138,84,-1
172,171,121,-1
0,1,0,-1
113,234,253,-1
40,42,23,-1
0,128,0,-1
94,98,149,1
174,171,127,-1
123,154,223,1
64,119,176,1
69,78,121,1
161,173,237,1
17,86,66,-1
90,88,34,-1
182,179,135,-1
93,25,18,-1
196,207,251,1
220,223,231,-1
54,14,0,-1
174,182,119,-1
83,119,189,1
178,179,137,-1
135,169,223,1
171,170,119,-1
63,65,29,-1
180,180,132,-1
205,204,170,-1
156,155,99,-1
134,136,100,-1
173,170,125,-1
60,127,202,1
127,158,211,1
57,48,34,-1
160,164,123,-1
107,107,71,-1
67,68,24,-1
182,179,135,-1
0,0,1,-1
91,144,224,1
168,168,120,-1
134,133,83,-1
57,167,143,-1
55,55,25,-1
156,155,99,-1
153,191,225,1
157,192,232,1
178,176,128,-1
184,181,130,-1
149,150,100,-1
161,164,118,-1
74,80,121,1
157,162,123,-1
168,188,236,1
197,197,157,-1
184,183,139,-1
77,80,31,-1
151,162,220,1
65,67,21,-1
128,129,89,-1
152,190,254,1
107,144,206,1
81,78,50,-1
182,179,135,-1
170,170,124,-1
107,108,99,-1
200,198,163,-1
42,43,11,-1
202,201,163,-1
150,187,255,1
95,139,216,1
53,54,15,-1
164,163,113,-1
201,199,159,-1
51,93,140,1
61,63,21,-1
172,171,121,-1
87,121,191,1
202,201,163,-1
80,86,129,1
89,87,33,-1
0,180,1,-1
46,80,56,-1
59,106,160,1
98,102,60,-1
162,160,112,-1
199,197,163,-1
180,183,191,-1
78,87,125,1
176,174,126,-1
54,58,22,-1
251,251,191,-1
78,47,202,-1
178,175,131,-1
78,84,131,1
120,120,72,-1
94,93,37,-1
151,152,108,-1
36,98,255,-1
8,8,0,-1
166,165,114,-1
108,147,202,1
159,162,123,-1
180,179,135,-1
134,145,153,-1
219,226,221,-1
185,183,152,-1
8,7,0,-1
226,159,98,-1
33,34,8,-1
157,160,115,-1
209,215,220,-1
179,177,129,-1
167,167,119,-1
150,188,218,1
150,153,104,-1
139,142,93,-1
180,179,135,-1
198,191,148,-1
159,157,103,-1
173,172,122,-1
17,8,189,-1
99,152,225,1
136,139,90,-1
99,94,155,-1
243,249,248,-1
110,75,89,-1
101,105,158,1
62,119,175,1
166,165,115,-1
181,181,135,-1
33,34,8,-1
201,199,164,-1
27,27,21,-1
172,171,127,-1
9,12,10,-1
204,212,252,1
120,118,64,-1
53,53,17,-1
20,18,0,-1
160,163,114,-1
111,151,209,1
229,182,174,-1
164,163,113,-1
164,163,113,-1
19,18,4,-1
87,129,106,-1
50,55,23,-1
164,162,114,-1
152,149,98,-1
45,42,14,-1
160,157,112,-1
79,91,131,1
50,53,21,-1
198,198,158,-1
100,84,48,-1
148,93,216,-1
163,162,112,-1
171,187,230,1
67,52,220,-1
205,204,170,-1
138,141,92,-1
234,190,153,-1
141,181,229,1
180,180,140,-1
183,181,133,-1
37,36,10,-1
55,60,21,-1
201,200,162,-1
140,159,18,-1
150,153,104,-1
159,196,254,1
196,195,157,-1
174,173,123,-1
67,21,241,-1
58,114,173,1
140,139,81,-1
40,35,10,-1
182,179,134,-1
194,193,155,-1
179,177,129,-1
179,177,129,-1
42,80,62,-1
101,107,160,1
120,158,212,1
22,26,14,-1
118,71,10,-1
140,177,237,1
157,160,115,-1
37,0,148,-1
179,177,129,-1
140,143,94,-1
198,198,158,-1
122,165,216,1
160,158,118,-1
64,121,183,1
198,198,158,-1
178,175,131,-1
183,179,138,-1
108,151,208,1
180,178,137,-1
172,168,119,-1
151,191,255,1
97,152,221,1
155,160,128,-1
43,62,123,1
33,34,8,-1
183,182,138,-1
55,59,23,-1
168,165,114,-1
67,69,23,-1
56,104,255,-1
151,152,190,-1
2,5,3,-1
139,140,90,-1
160,163,124,-1
201,199,159,-1
149,139,85,-1
99,140,195,1
64,81,144,1
182,181,137,-1
118,157,226,1
68,69,25,-1
148,188,253,1
178,178,132,-1
188,186,146,-1
62,113,169,1
45,92,148,1
126,132,85,-1
164,163,113,-1
85,87,35,-1
186,184,143,-1
92,187,243,-1
128,255,0,-1
131,166,222,1
47,91,138,1
193,193,153,-1
55,55,19,-1
197,195,160,-1
4,183,0,-1
89,93,64,-1
170,169,119,-1
216,228,234,-1
175,174,123,-1
202,199,171,-1
181,178,134,-1
181,176,137,-1
180,176,127,-1
170,175,124,-1
60,61,21,-1
187,186,142,-1
202,200,165,-1
168,165,114,-1
61,117,176,1
167,163,114,-1
69,71,25,-1
154,164,228,1
174,170,121,-1
36,37,3,-1
79,107,141,1
80,79,28,-1
